userid
142659
143496
143505
142803
142965
132755
143514
143523
143001
142812
142821
143532
143361
142830
143541
142839
143181
143190
132881
1456082
142848
143199
143010
160558
160567
143208
143550
142857
143559
143019
132890
132728
143217
143028
143037
143046
143055
142866
143226
132818
132899
160522
142668
142884
143064
143073
143568
143082
143091
143577
142893
143100
132908
143379
132827
143109
143118
142902
143388
160531
143397
142677
132836
143406
142911
143604
143613
143289
143415
143622
143424
143631
142920
143658
143127
143667
160513
160540
143676
143298
142686
132764
143685
143235
143640
143136
132917
143649
133853
143145
132782
143694
143244
143253
160585
143703
143712
132746
143262
142929
143271
143280
142938
160594
142947
143316
143325
132683
132809
143595
143433
132845
143442
143451
142956
132863
143730
132692
143586
143460
160603
143469
142704
143478
143739
142713
142722
143757
132926
143766
143775
142731
143784
143793
143802
132701
132935
143811
143838
143946
143847
142740
132710
142749
142758
133502
147142
148582
148177
148457
148223
148511
148538
148349
148358
148232
148520
148529
133772
148241
148286
148250
148466
148195
148204
148295
148385
133871
1455274
1455644
156968
20100
162052
134231
157765
135248
162199
158244
158262
160827
138993
134321
161935
140271
139425
158604
140931
139470
136671
141075
140199
140841
159648
159828
141300
141561
159477
140460
139623
1455214
141615
140778
141624
159783
140244
141156
140850
140352
140940
140334
161657
157964
140406
140814
138480
159657
139461
136635
141201
159540
141165
161405
159450
159468
136680
139506
139434
159603
161666
136743
140487
140805
140217
138453
136608
159882
159873
141570
140832
139398
140469
140163
140343
141606
158667
140172
158613
139407
160153
140904
141552
136761
141102
140289
139605
159414
141021
140985
140859
161621
139596
141291
159522
136752
140787
136626
141129
158586
139650
140154
136599
161648
139641
138417
138426
157955
136689
158622
139560
141093
140325
158712
159612
139794
140118
139542
159639
159774
141039
1455344
158595
140370
139713
159846
141066
141111
141579
140433
140235
159900
158703
158676
159747
139731
136779
159675
140886
136707
159585
141138
159819
159360
141003
159549
138489
161324
159423
141120
140895
139677
159855
140136
159441
134798
159666
134213
141255
159864
139686
140958
159432
141282
139524
136662
139659
141084
140796
141633
140415
138471
139443
159531
139578
140949
140253
159621
140424
139587
1455744
1455754
1455775
1455825
140280
158631
138444
140361
141219
161639
140967
1455494
140868
159558
141228
159495
140397
1456183
1456173
1456193
159513
141012
159891
1456203
1456253
1455604
138399
159738
159567
140190
1456213
1456233
1456223
1456243
141192
141588
159810
159693
141174
158721
139776
161630
141273
140922
161926
141183
136590
159630
140505
139551
138462
159837
140379
141264
141642
159504
136716
159684
159486
139749
140307
138435
140442
140388
140181
158640
138390
158658
140478
158649
140262
159459
141210
140994
158694
136770
139533
139758
134222
161612
141048
140496
159729
139614
141597
158685
140226
136653
139632
160845
141147
140298
136617
136725
161675
139452
136698
139515
138498
140145
140877
140127
136644
158748
161170
134051
157638
133907
161179
134060
157647
157656
157837
133961
157413
157846
162773
133925
137850
162419
133988
135780
135429
157665
157674
136212
157864
161188
161197
135456
161206
136221
162263
157404
157828
136149
136158
136167
136176
135438
136041
136185
136194
136203
136050
136239
136059
135465
136077
136248
135474
135492
157431
135501
135510
158514
137949
136086
157855
135519
135528
135537
136095
136104
136113
136122
136131
136257
158541
158838
136266
138012
136275
136284
158550
138579
158802
136482
161387
158577
138678
138129
137841
138705
138138
138039
138048
138714
137859
138606
157873
137868
137877
138057
138147
158847
138066
158829
158775
137886
158478
158487
158757
138021
138615
138642
138075
158568
137895
138156
138723
138084
138732
138570
137904
138624
138093
138588
158811
158766
158460
161396
138102
158856
158820
137913
158469
137931
137940
161423
137922
158523
158784
138597
158532
135447
161161
138111
135555
136068
158865
138741
138030
138120
137967
133934
138687
137958
161432
138696
158793
138651
138660
158874
137976
138165
158883
137985
138669
158496
137994
138003
138174
158505
161441
138750
136230
158892
139497
139479
161802
158919
161998
135420
157386
157395
162134
134006
158901
158910
158928
138768
139488
138759
138777
138786
1455876
1455866
132323
134600
162227
162811
162007
162883
162892
162363
160881
162937
162874
156997
134195
162865
161034
157593
134204
157882
157206
161233
162144
161279
134888
161288
161297
162236
161306
134627
157891
162492
134636
162153
161242
134645
134654
157900
134897
134915
136392
136293
157909
134942
136302
134960
135275
136401
136410
135284
134663
134672
134681
134690
134699
157918
136311
134708
160144
134717
134726
135311
136320
134735
136329
134744
134753
136338
137724
157928
136455
136419
137652
137598
137445
136428
158126
137526
136473
137328
137454
137607
137463
137535
137382
137391
137661
137400
137670
137337
137679
137472
137544
137688
137733
137553
137481
137571
137580
137742
137409
136437
137346
158135
158144
137418
137751
137697
137706
137616
137490
137355
137427
137589
158117
137364
137499
137625
137436
137643
137760
136446
137634
137715
137508
137517
138345
137769
138246
138255
138309
138264
138183
138219
138354
138201
138318
138273
138363
138282
138327
138228
138291
138300
138210
138336
138372
138192
138381
138237
1455374
1455404
1455414
1455424
1455394
1455384
162410
160125
134087
156871
156817
134132
157629
134141
158559
135068
161106
161097
134339
138552
161079
136563
158730
136545
135753
161052
136572
160926
1455614
161315
136491
135771
135762
138507
138534
136554
139011
136509
136518
136527
139020
157946
136536
138543
138525
138561
136581
139074
139029
139038
139047
139065
139056
133790
1455835
1455967
1455264
1455324
1455454
1455464
1456113
163201
132485
132350
132395
161971
161980
132449
163118
132458
157242
134987
134996
135005
132467
161712
134969
157233
135014
135023
135086
135095
135032
135113
135122
135041
135140
135158
135077
161721
157485
162116
160779
160770
163128
162965
162372
160788
162125
162381
157494
157016
151538
134159
134438
134168
134447
157215
134906
134177
157476
135600
134933
157512
134186
133826
135546
135591
135609
133808
1455911
136806
136797
136788
133817
1455434
1455544
1455654
1455765
1455815
1456092
1455664
162974
156781
163109
1456123
134852
135843
134879
157819
135816
134816
134825
135131
134951
134924
135104
135942
1456103
135879
135888
135897
135906
135915
135924
135951
1455314
1455334
157810
1455524
1455254
1455304
135167
137103
160180
1455364
1455624
137094
1455724
1455284
1455244
1455294
135933
136014
136023
136032
137067
137085
135969
135978
135987
135996
136005
137076
137319
1455795
160171
1455684
1455153
1455163
1455183
137112
137310
1455584
156772
133835
134843
135960
135861
135870
133880
135834
135825
134834
160405
160044
142605
142326
160053
141741
142182
141804
142029
142038
142506
141750
141759
141768
141813
142515
159963
141822
142191
141903
142047
160071
142335
142092
142974
143352
144684
145999
147313
146935
147097
138516
136500
158739
161414
1455194
163091
157088
163001
163046
157142
157106
162464
163164
157061
163073
162983
157124
157070
157115
162992
157133
157079
163155
163055
160809
160799
134402
134384
157179
134393
134411
157169
134420
134429
134366
1455474
157440
135483
157422
1455855
1455204
1455234
1455444
1455484
1455714
1455845
